"Type","Key Number","Title","KeyCite Treatment","KeyCite URL","Document URL","Court","Date","Citation","Headnote","Document Preview",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Greenspan v. LADT, LLC","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I165379b4140b11e080558336ea473530&rank=1&listSource=Search&list=CUSTOMDIGEST&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I165379b4140b11e080558336ea473530/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=1&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F122024252386","Court of Appeal, Second District, Division 1, California.","December 30, 2010","191 Cal.App.4th 486","There are two general requirements for piercing the corporate veil: (1) that there be such unity of interest and ownership that the separate personalities of the corporation and the individual no longer exist and (2) that, if the acts are treated as those of the corporation alone, an inequitable result will follow.","BUSINESS ORGANIZATIONS - Limited Liability Companies. Res judicata did not prohibit amendment of judgment to add debtor, under alter ego theory, who was successful in underlying arbitration.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Greenspan v. LADT, LLC","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I165379b4140b11e080558336ea473530&rank=2&listSource=Search&list=CUSTOMDIGEST&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I165379b4140b11e080558336ea473530/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=2&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F142024252386","Court of Appeal, Second District, Division 1, California.","December 30, 2010","191 Cal.App.4th 486","The essence of the alter ego doctrine is that justice be done; liability is imposed to reach an equitable result.","BUSINESS ORGANIZATIONS - Limited Liability Companies. Res judicata did not prohibit amendment of judgment to add debtor, under alter ego theory, who was successful in underlying arbitration.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Greenspan v. LADT, LLC","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I165379b4140b11e080558336ea473530&rank=3&listSource=Search&list=CUSTOMDIGEST&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I165379b4140b11e080558336ea473530/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=3&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F152024252386","Court of Appeal, Second District, Division 1, California.","December 30, 2010","191 Cal.App.4th 486","The corporate form will be disregarded under the alter ego doctrine only in narrowly defined circumstances and only when the ends of justice so require.","BUSINESS ORGANIZATIONS - Limited Liability Companies. Res judicata did not prohibit amendment of judgment to add debtor, under alter ego theory, who was successful in underlying arbitration.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Greenspan v. LADT, LLC","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I165379b4140b11e080558336ea473530&rank=4&listSource=Search&list=CUSTOMDIGEST&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I165379b4140b11e080558336ea473530/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=4&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F162024252386","Court of Appeal, Second District, Division 1, California.","December 30, 2010","191 Cal.App.4th 486","Because it is founded on equitable principles, application of the alter ego doctrine is not made to depend upon prior decisions involving factual situations which appear to be similar.","BUSINESS ORGANIZATIONS - Limited Liability Companies. Res judicata did not prohibit amendment of judgment to add debtor, under alter ego theory, who was successful in underlying arbitration.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Sykes v. Mel Harris and Associates, LLC","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I1653799f140b11e080558336ea473530&rank=5&listSource=Search&list=CUSTOMDIGEST&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I1653799f140b11e080558336ea473530/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=5&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F302024252413","United States District Court, S.D. New York.","December 29, 2010","757 F.Supp.2d 413","Under New York law, courts may pierce corporate veil and disregard corporate form whenever necessary to prevent fraud or to achieve equity.","TORTS - RICO. Consumers alleged that debt-buying company, debt collection agency, and process service company engaged in RICO enterprise.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Sykes v. Mel Harris and Associates, LLC","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I1653799f140b11e080558336ea473530&rank=6&listSource=Search&list=CUSTOMDIGEST&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I1653799f140b11e080558336ea473530/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=6&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F332024252413","United States District Court, S.D. New York.","December 29, 2010","757 F.Supp.2d 413","Under Delaware law, to pierce corporate veil, plaintiff must show: (1) that business entity and its owner operated as single economic entity, and (2) overall element of injustice or unfairness.","TORTS - RICO. Consumers alleged that debt-buying company, debt collection agency, and process service company engaged in RICO enterprise.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Laborers' Pension Fund v. Lake City Janitorial, Inc.","","","https://www.westlaw.com/Document/I0c33b52614e011e088699d6fd571daba/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=7&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F142024261054","United States District Court, N.D. Illinois, Eastern Division.","December 27, 2010","758 F.Supp.2d 607","In action to ""pierce the corporate veil,"" plaintiffs must allege that (1) there is such unity of interest and ownership that the separate personalities of the corporation and the individual no longer exist, and (2) circumstances are such that an adherence to the fiction of a separate corporate existence would promote injustice or inequitable consequences; courts consider laundry list of factors to determine whether there is ""unity of interest"" between two corporations or between a corporation and a controlling shareholder, but focus is on whether corporations have respected corporate formalities--respected their separateness from each other, or whether one was sham acting at whim of the other.","TORTS - Fraud. Common law fraud claim against corporations' owner was not preempted by ERISA or LMRA and was pled with enough particularity.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Sullivan v. Sullivan","","","https://www.westlaw.com/Document/Id94925fc0dbb11e088699d6fd571daba/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=8&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F72024171925","District Court of Appeal of Florida, Fourth District.","December 22, 2010","54 So.3d 520","Equity will not allow a corporate veil to cover fraud or injustice, and to prevent such the corporate entity may be disregarded and the corporation and individual or individuals owning all of its stock and assets treated as identical.","FAMILY LAW - Attorney Fees. Award of appellate attorney fees was warranted as sanction for former husband's unsupported appeal from contempt order.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","Hamilton Partners, L.P. v. Englard","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I88be13371e2b11e0aa23bccc834e9520&rank=9&listSource=Search&list=CUSTOMDIGEST&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I88be13371e2b11e0aa23bccc834e9520/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=9&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F512024353997","Court of Chancery of Delaware.","December 15, 2010","11 A.3d 1180","A corporation chartering state has a substantial interest in preventing the corporate form from becoming a shield for unfair business dealing.","BUSINESS ORGANIZATIONS - Jurisdiction. Chancery Court had specific personal jurisdiction under long-arm statute over principal beneficiary of transaction.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1037 Justice and equity in general >","CAO Holdings, Inc. v. Trost","","","https://www.westlaw.com/Document/Ifb79be1508fe11e0852cd4369a8093f1/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=10&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=3cf4d68a26374ac9806ac50f8f4f7477&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F312024096652","Supreme Court of Tennessee, at Nashville.","December 15, 2010","333 S.W.3d 73","To pierce the corporate veil, a court must be convinced that the separate corporate entity is a sham or a dummy or that disregarding the separate corporate entity is necessary to accomplish justice.","TAXATION - Judgment. Genuine issue of material fact as to whether corporate jet was used exclusively for renting or leasing precluded summary judgment.",
