"Type","Key Number","Title","KeyCite Treatment","KeyCite URL","Document URL","Court","Date","Citation","Headnote","Document Preview",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1038 Fraud or illegal acts in general >","Siematic Mobelwerke GmbH & Co. KG v. Siematic Corp.","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I418a4c0f72f511de8bf6cd8525c41437&rank=1&listSource=Search&list=CUSTOMDIGEST&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I418a4c0f72f511de8bf6cd8525c41437/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=1&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F222019402281","United States District Court, E.D. Pennsylvania.","July 15, 2009","643 F.Supp.2d 675","Under Pennsylvania law, piercing the corporate veil is reserved for circumstances where equity demands that the corporate form be disregarded, such as to prevent fraud, illegality, or injustice, or when recognition of the corporate entity would defeat public policy or shield someone from liability for a crime; this is a stringent inquiry and courts deciding whether to disregard the corporate entity must start from the general rule that the corporate entity should be recognized and upheld, unless specific, unusual circumstances call for an exception.","COMMERCIAL LAW - Contracts. Agreement between manufacturer and its distributor did not require the distributor to pay freight and installation charges.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1038 Fraud or illegal acts in general >","Siematic Mobelwerke GmbH & Co. KG v. Siematic Corp.","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I418a4c0f72f511de8bf6cd8525c41437&rank=2&listSource=Search&list=CUSTOMDIGEST&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I418a4c0f72f511de8bf6cd8525c41437/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=2&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F232019402281","United States District Court, E.D. Pennsylvania.","July 15, 2009","643 F.Supp.2d 675","Factors to be considered in piercing the corporate veil under Pennsylvania law include: (1) gross undercapitalization, (2) failure to observe corporate formalities, (3) substantial mingling of corporate and personal affairs, and (4) using the corporate form to perpetrate a fraud.","COMMERCIAL LAW - Contracts. Agreement between manufacturer and its distributor did not require the distributor to pay freight and installation charges.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1038 Fraud or illegal acts in general >","Amaya v. Garden City Irrigation, Inc.","","","https://www.westlaw.com/Document/If3458d19711f11dea82ab9f4ee295c21/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=3&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F72019380686","United States District Court, E.D. New York.","July 13, 2009","645 F.Supp.2d 116","As a general rule, New York law treats corporations as having an existence separate and distinct from that of their shareholders and consequently does not impose liability upon shareholders for the acts of the corporation; however, courts will disregard the separate legal personality of the corporation and assign liability to its owners where necessary to prevent fraud or to achieve equity.","LABOR AND EMPLOYMENT - Limitations. Employees' failure to name defendant in original complaint was not the result of a mistake for relation back purposes.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1038 Fraud or illegal acts in general >","L.D.G., Inc. v. Brown","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=Ic3f0eb4d6fc511dea82ab9f4ee295c21&rank=4&listSource=Search&list=CUSTOMDIGEST&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/Ic3f0eb4d6fc511dea82ab9f4ee295c21/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=4&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F222019363062","Supreme Court of Alaska.","July 10, 2009","211 P.3d 1110","The corporate veil may be pierced, under a misconduct standard, so as to impose personal liability on owners if the corporate form is used to defeat public convenience, justify wrong, commit fraud, or defend crime.","TORTS - Dram Shop. Evidence regarding intoxicated bar patron's role in decedent's death was inadmissible at trial on damages in dram shop action.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1038 Fraud or illegal acts in general >","McWilliams Ballard, Inc. v. Broadway Management Co., Inc.","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I651b5e526c6611deb08de1b7506ad85b&rank=5&listSource=Search&list=CUSTOMDIGEST&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I651b5e526c6611deb08de1b7506ad85b/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=5&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F92019315132","United States District Court, District of Columbia.","July 7, 2009","636 F.Supp.2d 1","Under District of Columbia law, the corporate entity generally will be respected, but a party may be permitted to pierce the corporate veil upon proof that there is (1) unity of ownership and interest, and (2) use of the corporate form to perpetrate fraud or wrong, or other considerations of justice and equity justify it.","BUSINESS ORGANIZATIONS - Piercing Corporate Veil. A developer stated a claim under District of Columbia law to pierce corporate veil of marketer of units in new development.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1038 Fraud or illegal acts in general >","Hill v. Kansas Dept. of Labor, Div. of Workers Compensation","Red KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I9f4c7b42625711deb08de1b7506ad85b&rank=6&listSource=Search&list=CUSTOMDIGEST&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I9f4c7b42625711deb08de1b7506ad85b/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=6&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F222019217977","Court of Appeals of Kansas.","June 26, 2009","42 Kan.App.2d 215","The ""alter ego doctrine,"" under which the corporate entity may be disregarded, imposes liability on an individual who uses a corporation merely as an instrumentality to conduct his or her own personal business, and such liability arises from fraud or injustice perpetrated not on the corporation but on third persons dealing with the corporation.","LABOR AND EMPLOYMENT - Workers' Compensation. Substantial competent evidence supported Workers' Compensation Division's factual findings that cab drivers were employees, rather than independent contractors.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1038 Fraud or illegal acts in general >","Smith v. Simmons","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I71468f3066ef11deb08de1b7506ad85b&rank=7&listSource=Search&list=CUSTOMDIGEST&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I71468f3066ef11deb08de1b7506ad85b/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=7&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F62019261698","United States District Court, E.D. California.","June 23, 2009","638 F.Supp.2d 1180","Under California law, where corporation is used by individual or individuals, or by another corporation, to perpetrate fraud, circumvent statute, or accomplish some other wrongful or inequitable purpose, court may disregard corporate entity and treat corporation's acts as if they were done by persons actually controlling corporation.","COMMERCIAL LAW - Guaranty. Buyer corporation's vice president did not personally guarantee its obligations under asset purchase agreement.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1038 Fraud or illegal acts in general >","Smith v. Simmons","Yellow KeyCite","https://www.westlaw.com/Link/RelatedInformation/Flag?docGuid=I71468f3066ef11deb08de1b7506ad85b&rank=8&listSource=Search&list=CUSTOMDIGEST&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=SearchItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0","https://www.westlaw.com/Document/I71468f3066ef11deb08de1b7506ad85b/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=8&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F92019261698","United States District Court, E.D. California.","June 23, 2009","638 F.Supp.2d 1180","Under California law, to identify when individual is alter ego of corporate entity, there are two general requirements: (1) that there is such unity of interest and ownership that separate personalities of corporation and individual no longer exist, and (2) that failure to disregard their separate identities would result in fraud or injustice.","COMMERCIAL LAW - Guaranty. Buyer corporation's vice president did not personally guarantee its obligations under asset purchase agreement.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1038 Fraud or illegal acts in general >","Lewis v. Frazao Bldg. Corp.","","","https://www.westlaw.com/Document/I5a2ad55b5c2711deabded03f2b83b8a4/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=9&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F142019145969","Appellate Court of Connecticut.","June 23, 2009","115 Conn.App. 324","The instrumentality test for piercing the corporate veil requires proof of three elements: (1) control, not mere majority or complete stock control, but complete domination, not only of finances but of policy and business practice in respect to the transaction attacked so that the corporate entity as to this transaction had at the time no separate mind, will or existence of its own, (2) that such control must have been used by the defendant to commit fraud or wrong, to perpetrate the violation of a statutory or other positive legal duty, or a dishonest or unjust act in contravention of plaintiff's legal rights, and (3) that the aforesaid control and breach of duty must proximately cause the injury or unjust loss complained of.","COMMERCIAL LAW - Contracts. Home improvement contract was ambiguous as to the scope of the work to be performed for $43,015 price.",
"Custom Digest","101 CORPORATIONS AND BUSINESS ORGANIZATIONS > 101II Disregarding Corporate Entity;  Piercing Corporate Veil > 101k1035 Reasons and Justifications > 101k1038 Fraud or illegal acts in general >","Utzler v. Braca","","","https://www.westlaw.com/Document/Ib03890975cfa11de9988d233d23fe599/View/FullText.html?listSource=Search&list=CUSTOMDIGEST&rank=10&sessionScopeId=6e8d0b7d40a5a04d1fdf39cf7363c40043029db1012b019bef0041712e9c2cde&ppcid=9e2c9f636de64d12a4c5d497d3c5d5cc&originationContext=Custom%20Digest&transitionType=CustomDigestItem&contextData=%28sc.Default%29&VR=3.0&RS=cblt1.0#co_anchor_F132019164490","Appellate Court of Connecticut.","June 23, 2009","115 Conn.App. 261","A court will disregard the corporate structure and pierce the corporate veil only under exceptional circumstances, for example, where the corporation is a mere shell, serving no legitimate purpose, and used primarily as an intermediary to perpetuate fraud or promote injustice.","TORTS - Fraud. Builder fraudulently induced investor to provide funds to finance construction of new luxury home.",
